NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A2B AUSTRALIA DEAD - DELIST.12/04/24,AU0000032187,,139.53,176.6,225.04,201.83,295.16,398.1,549.29,1032.35,1063.28,445.85,599.64,681.67,696.41,591.53,484.58,468.38,259.58,357.06,171.35,185.76,104.97,106.29,110.09,107.16,113.8
HEALIUS,AU0000033359,76.45,226.61,186.54,172.59,201.16,451.82,749.96,997.53,1215.91,1976.7,1117.11,1893.31,1648.36,1623.52,2501.35,2181.14,1847.51,1187.41,1329.69,1599.59,1241.22,1297.79,1934.17,1931.9,1143.94,657.62
OVATO DEAD - DELIST.29/08/22,AU0000038911,495.39,334.64,137.73,103.01,81.87,287.93,449.85,352.56,464.5,466.1,69.73,219.22,289.64,125.88,66.13,123.32,119.08,106.87,172.29,137.98,51.24,29.26,40.57,16.7,7.28,7.08
AMPOL,AU0000088338,616.96,336.42,299.16,230.42,353.59,1373.88,2839.22,3429.3,4904.7,3739.19,1621.8,2538.67,4269.06,3752.73,5012.44,5117.47,7792.2,6997.23,5821.48,7156.09,5407.68,5573.71,4534.88,5019.91,5287.78,6029.43
WOODSIDE ENERGY GROUP,AU0000224040,3257.81,3964.12,4947.69,4705.7,4389.59,7814.59,11289.92,20232.12,20058.8,35795.18,16409.95,30185.75,33370.69,32662.34,30574.31,27953.87,22501.47,15316.47,20712.83,21346.45,23977.41,18216.89,18303.69,19584.77,44161.53,37251.09
SOLVAY,BE0003470755,5782.42,5988.1,4479.3,5573.16,4911.8,7134.15,9576.66,9354.0,12580.56,11242.58,4835.54,8118.33,9755.93,10377.03,12102.73,13034.58,12313.79,9775.69,12527.32,15110.06,12290.38,10224.58,12992.92,12091.23,11824.69,2697.67
KBC GROUP,BE0003565737,22793.22,12075.85,13244.07,9003.24,8766.85,17478.6,25224.3,38664.5,46413.59,45042.12,3849.35,16214.61,15015.37,8294.34,14156.58,25719.61,25597.0,22199.93,25195.94,38822.01,29004.01,29570.67,30155.58,31954.92,30351.39,28981.97
COFINIMMO,BE0003593044,816.51,669.52,614.0,621.33,817.68,1301.32,1534.74,1568.94,2025.48,2199.74,1402.22,1726.13,1880.83,1817.33,1922.08,2010.69,2155.26,2249.67,2269.69,2656.24,2901.64,4291.56,4217.75,4284.45,2990.91,2413.73
SOFINA,BE0003717312,1722.13,1313.87,1535.37,1461.5,1163.48,2037.34,2845.94,3452.77,4213.31,4019.62,2278.07,3097.33,3273.86,2829.86,3189.08,4227.77,3754.75,3517.89,4622.62,5883.25,6714.57,7777.69,11411.97,13296.11,8246.09,7931.37
ORANGE BELGIUM,BE0003735496,4900.8,2812.38,1503.05,925.0,1570.62,4158.16,5607.94,4506.06,5459.51,5484.69,3738.39,3557.13,3797.0,2915.17,1418.1,1129.43,1394.36,1258.74,1379.91,1110.53,1224.27,1182.87,1660.92,1270.19,1027.38,806.61
UCB,BE0003739530,7578.05,5128.09,5323.47,5957.7,3329.21,5408.16,7150.68,6937.02,11899.81,8865.79,5462.63,8133.07,6817.77,7561.45,10125.44,14063.55,15182.17,15096.19,13635.74,15921.58,17095.34,19379.63,19463.82,20985.78,16771.68,20397.75
AGFA-GEVAERT,BE0003755692,,2474.88,2987.81,1704.07,2976.3,4059.87,4491.71,2615.93,3192.87,1642.86,327.69,1138.08,789.11,337.79,336.99,486.17,421.05,634.69,688.56,855.6,658.2,780.5,775.98,652.52,457.78,176.07
GBL NEW,BE0003797140,4471.45,5111.56,6342.02,7461.63,4937.08,8175.73,12440.61,15372.59,17152.77,19354.73,10595.44,14159.8,14778.65,12028.4,12601.73,15582.39,14092.99,12315.47,13556.28,18656.51,15519.9,15270.51,16091.99,16233.08,12670.22,11210.36
PROXIMUS,BE0003810273,,,,,,,15197.88,10846.49,16023.0,16034.67,10973.06,12684.03,12647.26,10771.83,9134.05,10491.43,13495.53,11025.2,10137.28,11126.82,8830.67,8421.64,6646.94,6872.91,3085.73,2980.7
ELIA GROUP,BE0003822393,,,,,,,,1756.68,1898.73,2053.49,1633.63,1830.72,2366.48,2369.43,2666.25,2854.59,2755.95,2947.96,3108.41,3943.53,4379.97,7198.3,7466.64,9589.02,9756.58,8113.91
COLRUYT GROUP,BE0974256852,2930.24,1651.25,1687.15,1419.1,2179.32,3989.73,6026.57,5077.08,7576.47,8118.86,7374.83,8395.75,8445.05,6535.24,8003.69,9018.12,7318.91,8074.87,7083.53,8219.76,10174.45,6573.0,8203.95,5307.12,3615.33,5939.57
BEKAERT (D),BE0974258874,776.44,851.26,817.11,790.23,768.97,1279.56,1830.58,2215.56,2642.23,2685.63,989.18,3217.17,6326.22,1996.04,1629.18,2205.72,1838.45,2102.01,2666.08,2777.37,1656.35,1369.17,2236.67,2737.03,2589.77,2768.63
AGEAS (EX-FORTIS),BE0974264930,26063.87,18801.23,20643.83,28028.84,17222.29,29891.55,36536.14,47102.2,58659.61,49735.99,3751.05,8071.74,7699.15,5381.61,8052.25,10463.36,8280.9,8385.75,8308.88,10837.13,9991.92,9742.42,10971.75,9463.42,8325.99,8075.5
VIOHALCO,BE0974271034,,,,,,,,,,,,,,,,1305.61,980.59,273.88,473.37,1121.01,899.39,875.83,1175.08,1323.33,1244.51,1642.57
ANHEUSER-BUSCH INBEV,BE0974293251,,,11964.3,11758.2,7248.0,12651.28,21524.62,26448.61,42561.42,50000.87,42681.26,80485.19,88305.21,106447.76,146555.0,167754.96,204861.35,179419.91,184060.34,182855.57,127280.74,113863.25,97544.93,113798.02,103811.74,109846.78
UMICORE,BE0974320526,763.51,855.08,1016.08,940.31,895.31,1687.41,2596.97,3765.08,4745.98,6178.62,1927.85,3604.59,6020.79,6368.54,5893.03,5785.19,4857.74,5043.29,5922.23,13893.39,10534.33,10904.33,14553.61,9878.55,8108.95,5192.57
TITAN CEMENT,BE0974338700,,,,,,,,,,,,,,,,,,,,,,1298.95,1401.09,1145.09,1263.24,2201.39
ARCH CAP.GP.,BMG0450A1053,324.25,239.26,199.3,413.0,801.38,1206.81,1428.52,4173.49,4852.75,4641.52,3262.07,3914.22,4040.13,5035.37,6500.1,7455.65,7434.75,8325.73,11624.45,11606.03,13033.91,17823.84,14435.98,18019.65,25675.66,32655.9
AXIS CAPITAL HDG.,BMG0692U1099,,,,,,4591.18,4362.37,4646.19,5278.81,5815.68,3228.87,4149.2,4239.29,4154.4,4916.31,4819.68,5233.52,5116.73,5937.01,4157.28,4760.98,5208.14,4265.1,4730.35,5140.2,5216.29
CHINESE ESTATES HDG.,BMG2108M2182,291.38,373.31,332.8,213.84,332.45,1269.65,1613.81,2327.64,3147.35,3376.47,2156.68,3129.7,3147.81,3158.88,2832.48,3598.76,5743.66,4319.73,2910.06,2989.33,2163.03,1299.66,1018.07,618.04,576.04,268.2
CHINA YURUN FOOD GROUP,BMG211591018,,,,,,,,1076.09,1557.35,1959.07,1802.84,4978.69,5669.07,2609.32,1254.56,1080.45,691.01,283.77,317.04,244.63,383.17,180.08,293.71,158.72,85.93,40.77
CKI HOLDINGS,BMG2178K1009,4044.2,3258.52,4074.95,3540.55,4090.01,5705.17,6878.45,6856.98,8439.34,8936.71,8590.86,8478.65,10976.97,13436.91,16406.27,15952.13,21605.54,25610.16,21891.37,22479.63,22069.03,18416.09,15359.28,15955.38,13563.42,14942.85
COSCO SHIPPING PORTS,BMG2442N1048,840.83,1319.39,1590.72,1250.06,1995.93,3203.87,4761.82,4423.01,6473.87,5040.52,1696.7,3526.38,5107.78,4049.85,4388.43,3978.01,4269.34,3179.43,3314.68,2954.1,3383.19,2166.41,2410.38,2695.9,2323.41,2145.31
DFI RETAIL GROUP HOLDINGS,BMG2624N1535,2011.43,968.68,897.03,1218.1,1609.33,2746.27,3661.69,4741.55,5251.64,6330.85,5899.81,8342.26,10501.45,13502.0,17962.43,12404.66,11790.51,8261.33,11495.88,11578.16,12106.69,6831.14,5858.07,3599.73,4223.39,2910.35
ESPRIT HOLDINGS,BMG3122U1457,447.28,1065.85,1251.04,1859.31,2350.44,4657.37,8560.47,9296.75,13691.29,15776.07,7000.98,9117.9,6361.89,2959.0,2544.28,3574.52,2080.0,1713.47,1826.08,769.49,490.49,331.73,223.82,329.88,277.72,88.28
EVEREST GROUP,BMG3223R1088,1661.76,1094.71,2819.65,3306.41,2386.3,4811.63,4883.99,6197.7,6391.45,6249.61,4068.74,5066.92,4802.71,4779.25,7496.69,6966.12,7922.05,7978.29,9614.23,9868.11,9062.84,11151.45,9670.38,11872.67,15121.34,15921.03
GUOCO GROUP,BMG420981224,660.78,890.8,1315.46,1907.25,1888.05,2494.15,3258.97,4158.51,4552.79,3839.65,1913.92,3384.45,4091.32,3414.02,4029.11,3956.08,4005.4,3439.84,3932.2,4697.95,4439.56,5437.78,4029.69,3638.59,2976.67,3762.06
HONG KONG LAND HDG.,BMG4587L1090,2721.6,3317.76,6029.45,4360.93,2960.84,4246.16,6220.05,8354.62,10971.18,9708.8,4611.11,10346.89,15114.52,13376.04,18022.49,14916.75,17669.57,13881.52,16046.14,16799.0,17014.34,11996.25,11249.54,12718.48,10099.38,7171.52
HISCOX DI,BMG4593F1389,424.98,200.46,357.21,362.15,712.65,844.71,998.47,1710.24,2118.42,2181.15,1858.53,2436.27,2274.34,3030.41,3031.78,3845.77,3883.04,4187.22,3801.3,5466.95,6225.66,4845.75,4572.22,4274.0,4661.19,4896.48
HOPSON DEVELOPMENT HOLDINGS,BMG4600H1198,67.12,128.49,112.82,179.86,170.88,227.85,633.32,2197.75,3158.11,2663.55,541.19,2227.53,1882.03,1497.8,2774.56,2068.77,1843.13,2232.42,2030.16,2159.1,2092.55,2027.4,7189.32,4865.18,2950.53,1885.65
HUABAO INTL.HDG.,BMG4639H1227,8.31,124.34,11.89,8.09,6.66,13.63,40.9,41.12,1764.39,2582.68,2245.28,3159.34,3940.68,2196.5,1716.87,1494.64,2361.72,1119.19,1625.77,2383.52,1413.54,1220.17,3393.33,1873.69,1625.54,920.62
JARDINE MATHESON HDG.,BMG507361001,2055.91,2730.96,3986.6,3546.91,3611.3,5842.23,10877.06,10625.02,14548.61,16622.34,10681.76,17444.34,28735.51,32783.32,43043.51,37772.25,45038.1,39683.93,44966.75,45390.72,51467.34,41167.77,37672.56,42587.5,14366.6,12115.81
KERRY PROPERTIES,BMG524401079,681.76,1357.81,1730.73,1029.87,1020.64,1994.49,2834.68,4047.02,6354.25,9127.58,2632.1,6801.74,6932.07,6631.73,7256.4,4736.72,4871.86,3435.06,4490.41,6719.7,6044.91,4251.43,4684.53,4116.29,3609.51,2441.17
KUNLUN ENERGY,BMG5320C1082,533.6,612.93,378.11,410.87,344.24,757.73,776.9,1461.2,2372.69,2691.57,1574.99,6218.85,7361.1,12268.02,16354.98,13963.3,7973.35,5857.78,7010.03,7552.74,9241.51,6465.81,7958.51,8227.53,7270.29,7968.42
NABORS INDUSTRIES,BMG6359F1370,1159.03,4492.22,8287.3,4995.32,5904.8,7021.55,8594.44,10589.51,8630.54,8990.14,2829.3,6274.12,8109.36,6440.43,4604.2,6618.06,3629.46,2058.15,4171.76,2183.52,1101.49,657.16,816.99,1071.42,1389.05,745.36
CTF SERVICES,BMG668971101,53.94,69.49,114.88,105.65,438.41,1869.83,2651.83,3273.55,5523.92,6146.65,2650.97,3584.13,5190.2,5794.75,6716.16,5333.09,6984.84,5453.98,6976.92,7317.81,9996.38,4897.74,4421.68,3811.5,3432.83,3620.01
ORIENT OVERSEAS (INTL.),BMG677491539,118.81,252.5,223.77,261.91,273.53,1770.72,2363.21,2335.1,5278.42,3432.35,1441.44,4574.53,5167.21,4289.53,4266.86,2971.58,3978.21,2302.76,3749.23,5915.08,4141.88,2649.64,6189.26,17268.42,10988.58,10280.61
PACIFIC BASIN SHIP.,BMG684371393,,,,,,,621.34,644.88,1282.11,2471.36,799.99,1537.94,1130.37,1026.48,1128.22,1295.15,696.85,258.0,879.48,1181.03,1039.12,756.02,1191.45,2385.1,2078.05,1533.97
RENAISSANCERE HDG.,BMG7496G1033,760.38,780.97,1453.16,1964.77,2494.47,3660.36,3367.11,3099.42,3847.73,3710.66,2712.19,3324.82,3546.83,3761.04,3786.41,3963.67,3954.92,4934.45,5989.32,5219.9,6148.35,8317.5,8468.3,6757.02,9220.93,11869.41
SEADRILL,BMG7997W1029,,,,,,,,3273.94,5829.72,9586.98,3002.55,9257.67,16753.23,19276.39,17174.53,16824.85,5774.06,940.1,1034.85,144.44,878.0,112.67,28.24,9.02,2159.9,3106.21
SHANGRI-LA ASIA,BMG8063F1068,1285.29,1807.96,2171.26,1800.08,1593.07,2248.54,3547.74,4122.33,7194.33,8262.95,3140.71,4797.6,7301.76,7478.42,7274.64,5400.85,4828.63,3357.88,4598.74,7998.64,4951.8,3220.28,3669.93,3016.65,3471.96,2378.49
SIGNET JEWELERS,BMG812761002,18773.95,1329.94,1762.98,2594.27,2055.4,3338.57,3796.08,3118.2,4042.98,2242.68,617.41,2463.58,3773.75,4167.42,4956.46,7668.55,9580.04,7884.0,5135.05,3133.52,1430.18,1190.36,2605.43,3597.79,3329.63,4669.27
SINOFERT HOLDINGS,BMG8403G1033,16.39,39.49,10.49,205.38,17.96,184.19,127.37,1646.92,3404.69,6523.99,3137.1,3932.38,3747.84,2101.73,1693.07,1068.1,1603.23,967.05,1140.36,1023.55,948.64,748.05,1023.24,1007.48,868.15,736.22
STOLT-NIELSEN,BMG850801025,371.45,545.38,543.44,829.09,416.01,1024.56,2468.99,2056.87,1876.41,1568.33,417.46,1044.4,1700.82,1461.22,1292.21,1923.8,1044.85,590.69,1018.74,858.68,869.47,734.37,856.41,1067.21,1764.5,2142.4
TRANSPORT INTL.HDG.,BMG9031M1082,679.87,847.98,1120.37,1713.02,1692.44,1996.47,2070.01,2335.96,2293.85,1872.09,1024.48,1167.24,1243.03,898.48,863.62,791.64,938.94,1069.82,1238.53,1274.34,1290.1,1105.6,891.16,757.01,670.48,568.03
VALARIS,BMG9460G1015,,,,,,,,,,,,,,,,,,,,,,,,2975.25,4909.33,4791.39
WHITE MOUNTAINS IN.GP.,BMG9618E1075,767.43,648.69,1761.71,2686.61,2678.63,4275.95,5914.31,4950.64,6252.39,5280.0,2115.03,3065.56,3037.54,3777.18,3466.34,3507.28,4040.68,4287.23,4282.24,3027.66,2928.04,3526.34,3699.7,3170.31,3721.88,4555.5
YUE YUEN INDL.HDG.,BMG988031446,960.44,1201.41,1415.42,1827.01,2929.13,4494.79,4579.05,4937.48,5919.56,5122.63,3104.84,4917.03,5088.54,5454.63,5663.97,4929.58,6431.87,5802.44,5980.51,6837.47,5447.79,4062.55,3437.44,2729.32,2436.18,1726.8
AMBEV ON,BRABEVACNOR1,,819.89,3937.94,2602.4,1896.76,3559.93,11591.19,12592.77,16923.55,26202.52,12459.26,28572.71,38352.47,58002.65,77661.18,112045.24,99515.76,69538.7,90471.62,107508.68,77276.64,56712.12,39584.64,46420.1,40387.05,41249.56
BANCO DO BRASIL ON,BRBBASACNOR3,1229.28,1699.83,1491.64,1777.86,1936.54,5436.48,9889.44,20860.01,27490.86,42897.55,15311.83,42291.45,50279.94,45935.4,36647.03,23818.34,22818.99,9491.81,30601.78,38066.35,39989.52,29529.5,14422.12,19569.9,22329.53,33330.86
BANCO BRADESCO PN,BRBBDCACNPR8,1985.4,4140.79,4189.36,4149.6,2015.24,3825.63,7645.06,20084.5,19951.09,32251.3,13831.15,29506.49,36054.97,34042.85,33523.21,23987.44,27716.97,13100.56,29942.02,38172.77,40138.61,27651.57,18303.76,19138.44,13621.42,14719.11
BRF BRASIL FOODS ON,BRBRFSACNOR8,48.47,126.53,114.56,96.6,69.13,147.38,293.92,579.23,2150.64,4942.59,2592.31,10634.7,15061.16,17852.74,18677.98,14895.12,20231.08,10194.51,10648.29,7175.6,4725.59,5266.64,3154.82,3508.56,1346.17,4733.06
BRASKEM PN A,BRBRKMACNPA4,90.45,386.95,352.75,243.08,98.96,1220.0,3031.1,2055.91,1744.67,2591.04,734.86,2330.45,4210.54,3182.58,2547.68,2433.94,1588.06,2159.27,3598.81,5028.61,5139.27,2269.71,1935.44,3194.64,1319.91,1446.71
CMPH.COCS. RODOVIARIAS ON,BRCCROACNOR2,,,,480.12,163.43,692.23,2048.44,3782.19,5521.75,7002.47,3889.92,9308.68,12180.81,14177.93,17787.22,12102.2,10064.1,5458.68,11790.2,7741.17,7517.6,7653.96,4077.68,4607.8,4285.33,5573.06
CMPH.ENGT.DE SAOP.B PN DEAD - DELIST.29/03/22,BRCESPACNPB4,,,,,,,,,2608.16,5922.44,1253.87,2701.79,3432.54,4568.85,1950.11,1988.78,1786.78,740.34,1216.2,999.21,1329.0,1598.6,1032.59,932.51,1025.39,1069.53
CIA ENERGETICA DE MINAS GERAIS PN,BRCMIGACNPR3,1156.01,1539.7,1420.79,1397.04,557.98,1599.23,2327.08,4656.03,4622.05,5291.84,3812.48,5735.48,6226.28,8754.36,5669.58,4615.68,3785.18,1200.9,2890.63,2534.08,3704.52,3066.81,2169.83,2798.94,2976.44,3425.32
CPFL ENERGIA ON,BRCPFEACNOR0,,,,,,,3474.74,7184.33,6691.53,10509.71,6379.3,9852.97,12222.9,15499.54,9771.88,6759.98,6377.64,4059.42,8388.09,7606.94,8507.33,9537.97,5966.97,6763.2,6741.1,8183.5
CIA PARANAENSE DE ENERGIA COPEL PN B,BRCPLEACNPB9,570.93,1160.68,1168.94,944.28,273.19,477.63,682.02,1398.07,1564.43,2162.97,1169.64,2608.55,3183.34,3157.01,1936.01,1339.88,1500.19,715.75,1395.0,1041.17,1186.84,2129.26,1348.58,2257.38,2298.57,3429.37
COSAN INDUSTRIA E COMERCIO ON,BRCSANACNOR6,,,,,,,,3326.47,3752.36,4595.83,1402.49,5290.27,6196.09,7217.85,9374.07,6229.97,3957.42,2661.04,5251.24,5806.88,4895.7,6769.68,5611.79,7673.78,5303.41,6750.94
COMPANHIA SIDERURGICA NACIONAL ON,BRCSNAACNOR6,639.52,2184.67,2556.55,1218.1,1243.69,4331.34,7292.86,8140.76,10263.81,29939.55,10888.76,24692.76,23679.82,15032.03,7344.08,6606.5,2473.09,1741.0,5363.26,4661.79,4865.02,3698.87,8183.69,6755.38,4412.68,4783.73
CYRELA BRAZIL REALTY ON,BRCYREACNOR7,,,,,,,,2714.79,3487.67,5630.83,1098.88,5265.45,4332.86,4462.93,3588.93,2353.35,1591.0,817.57,1675.41,1954.09,1807.52,2845.34,1778.86,1177.03,1155.85,1837.31
DEXCO ON,BRDXCOACNOR8,,,,,,,,,,713.41,185.81,4358.15,4556.96,3130.49,4314.03,2829.4,1785.19,1069.4,1883.84,2567.78,2261.91,2808.8,2285.25,2032.51,1034.53,1248.93
ENGIE BRASIL ENERGIA ON,BREGIEACNOR9,227.59,494.3,840.55,776.46,375.8,1416.08,1588.57,5330.3,5579.74,8395.18,4894.54,7472.85,10186.45,11516.25,11343.57,9207.2,7511.48,5697.16,7788.24,7982.16,8996.83,8921.64,6024.63,6310.05,6127.44,6702.5
CENTRAIS ELETR BRAS- ELETROBRAS PN B,BRELETACNPB7,1141.76,1580.5,1548.88,1267.1,398.38,985.09,1161.48,2448.61,2530.23,3624.72,2294.95,3603.11,4718.07,4164.97,1629.87,983.26,633.87,645.46,2106.82,2335.27,2774.43,2359.36,1646.08,1868.47,1950.33,2676.21
EMBRAER ON,BREMBRACNOR4,116.88,1082.06,1828.18,1251.81,486.31,1386.21,1511.3,2343.83,8512.39,8734.55,2123.13,4015.49,6112.33,5637.89,6075.95,6552.71,6688.63,5485.02,4283.67,5138.82,3852.6,2990.37,1614.44,2511.51,2277.33,3373.96
GAFISA ON,BRGFSAACNOR3,,,,,,,,1266.07,1736.21,2441.16,603.87,2530.65,2696.23,1308.7,899.09,581.14,295.71,252.37,279.34,229.05,115.26,198.77,248.18,115.85,76.49,102.81
GERDAU PN,BRGGBRACNPR8,250.01,1051.23,705.11,856.91,674.94,2007.28,3607.46,6664.88,8177.78,14409.43,5089.85,13668.04,13312.83,11943.49,9698.27,7244.81,4045.65,1003.71,4788.46,6026.89,4715.91,4465.12,5319.86,5659.64,5947.79,4923.26
METALURGICA GERDAU PN,BRGOAUACNPR8,81.82,336.14,233.67,247.43,202.04,660.19,1358.97,2314.58,2965.11,5504.63,1998.08,4994.95,4251.09,3658.21,2965.06,2157.44,1060.49,174.82,1210.93,1650.29,1271.77,1316.28,1500.49,1458.15,1591.18,1338.75
GOL LINHAS AEREAS INTELIGENTES PN,BRGOLLACNPR4,,,,,,,1105.55,2837.16,2700.95,1692.9,376.07,1793.18,1745.01,1119.34,843.25,643.97,506.28,110.76,556.47,1610.35,1955.81,1807.12,1063.54,1053.68,366.37,176.19
ITAUSA INVESTIMENTOS ITAU PN,BRITSAACNPR7,843.14,1969.09,2030.26,1933.02,1001.65,2334.08,4036.33,8803.73,11317.65,14388.92,7274.63,17108.02,19328.95,18773.04,15461.22,12086.43,13441.17,6948.24,15063.68,20061.84,18814.54,15183.27,9857.06,11266.99,10198.65,14033.62
ITAU UNIBANCO HOLDING PN,BRITUBACNPR1,1769.73,3997.8,4507.04,4425.09,2144.18,5126.56,9552.91,16941.97,21664.9,31023.36,14154.05,46036.92,49917.93,48145.34,39685.72,33101.74,35248.03,18823.95,41724.82,52813.49,46669.92,34282.55,22216.16,23940.5,23946.76,33433.22
KLABIN PN,BRKLBNACNPR9,,,,318.09,226.85,792.24,1150.0,1405.9,1597.68,2119.56,760.3,1577.71,2251.86,2947.8,4055.68,2995.69,3121.11,2467.87,2568.16,3437.58,2922.75,3129.49,3730.94,3052.3,2573.21,3138.41
LIGHT ON,BRLIGTACNOR2,528.3,1886.72,1590.32,729.1,292.08,722.26,840.78,1249.08,1624.19,3131.02,2176.48,3004.36,3336.11,3223.84,1993.9,1369.18,1057.99,404.3,1468.64,976.12,1030.01,1551.2,1230.7,711.81,178.58,378.53
CMPBRA.DE DISTB.ON,BRPCARACNOR3,412.83,485.28,1190.17,1320.9,1066.47,1299.22,1451.01,1585.99,2391.9,2300.91,1443.92,3306.16,4503.93,4380.52,3763.58,3184.77,2585.72,1379.81,3537.78,2770.34,2477.53,2002.26,3996.6,1217.5,870.55,189.85
PETROLEO BRASILEIRO PN,BRPETRACNPR6,3508.96,11954.95,12409.48,10120.12,5371.15,12759.87,19859.82,38749.42,40506.6,92434.4,41813.72,70803.25,96537.03,80382.37,47237.86,32667.93,17972.91,6846.41,27437.78,37228.2,39582.27,33454.57,22355.78,36945.39,28007.21,48020.65
LOCALIZA RENT A CAR ON,BRRENTACNOR4,,,,,,,,1095.18,1903.98,2269.52,704.69,2196.61,2744.28,3842.46,3835.56,2843.88,2580.16,1207.56,2632.95,5377.08,6739.9,8749.57,7893.56,8462.33,10465.56,11211.42
CPAD.SANMT.BASICO DE SAOP.ON,BRSBSPACNOR5,1118.01,2870.92,3341.36,1533.86,593.28,1414.51,1668.49,2280.29,4128.01,5206.57,2266.56,3822.49,5709.44,8560.21,10831.59,6264.3,4049.86,3819.9,7251.16,7904.6,7298.71,9562.14,4513.37,5490.16,6933.05,11015.37
SUZANO ON,BRSUZBACNOR0,,,,,,,,,,,,,,,,,,,,7372.63,18201.6,11972.14,17872.46,14540.94,12093.88,14695.69
USINAS SIDERURGICAS DE MINAS GERAIS PN A,BRUSIMACNPA6,133.33,597.72,617.31,373.18,239.87,1220.11,2912.08,3688.18,5053.57,10483.17,2827.36,7188.54,5698.14,3534.49,2555.98,2156.51,709.15,113.56,871.27,2156.59,1464.78,1025.88,1596.17,1562.9,720.21,1173.56
VALE ON,BRVALEACNOR0,2216.68,6203.66,6211.02,6399.01,7274.02,14219.23,26356.57,36656.87,55216.12,107772.76,42319.33,90825.24,109299.42,84163.58,60041.38,45146.16,23660.68,8880.89,33964.11,77350.54,66304.53,54603.6,89626.07,89480.66,78235.08,59925.58
TELEFONICA BRASIL ON,BRVIVTACNOR0,1084.84,3315.05,1964.42,1707.03,1070.63,2162.47,2969.74,3113.91,3969.53,4541.36,2479.98,3266.3,4073.87,10310.92,8841.79,6099.78,5517.98,4619.23,6907.3,7606.51,6607.16,6577.48,13350.6,16319.1,12576.22,18151.29
WEG ON,BRWEGEACNOR0,83.28,162.43,167.53,233.75,211.52,510.46,853.5,1010.81,2349.9,8480.91,3052.4,6061.5,7433.69,7049.49,7797.15,7916.46,8799.77,5205.82,8844.37,12044.22,10225.95,22392.77,29391.61,23936.13,31399.74,30821.4
ARC RESOURCES,CA00208D4084,108.54,283.2,356.95,359.74,949.76,1999.69,2852.81,4618.32,3866.99,5173.55,2640.99,5188.95,7908.81,7364.33,7593.75,8471.55,6468.54,4610.22,5408.5,3735.86,2778.02,1666.62,2132.94,8363.52,6987.73,10091.65
AGNICO-EAGLE MNS. (NYS),CA0084741085,299.83,394.66,381.89,703.56,1129.23,1142.87,1258.38,2605.4,5062.41,9594.11,7578.77,9021.11,11689.98,6307.26,7231.16,5746.23,6905.02,7566.7,10213.61,9428.71,10161.91,12282.09,13538.49,23524.48,20708.62,24270.95
AIMIA,CA00900Q1037,,,,,,,,324.09,2839.56,4051.86,1449.01,2234.39,2513.85,2151.74,2655.47,2947.87,1970.35,995.11,1070.93,213.34,435.07,231.38,311.95,363.0,242.43,214.27
ALIMENTATION COUCHE TARD,CA01626P1484,98.41,133.08,135.44,301.75,259.62,558.27,893.09,1310.56,1230.96,998.23,559.95,990.85,1425.41,1647.88,2488.41,3894.73,5851.14,6781.61,7248.8,6450.73,7236.0,8137.44,7744.39,42535.17,46665.54,61269.02
BCE,CA05534B7604,25909.68,71488.9,21500.14,16787.49,16799.23,19999.74,21868.63,21606.09,21962.64,30213.18,16213.09,21194.98,27519.29,31122.91,34433.02,33424.85,37058.11,37135.31,38641.97,40209.48,39766.64,42482.9,38880.24,47901.08,40425.03,33965.67
BALLARD PWR.SYS. (NAS),CA0585861085,2249.18,8829.45,4407.32,2823.69,1076.85,1259.36,740.65,715.96,776.65,554.78,94.44,188.1,171.63,137.48,62.22,366.33,310.78,213.18,344.26,626.78,834.81,2460.89,7842.53,2913.77,1649.71,874.92
BANK OF MONTREAL,CA0636711016,10940.99,8096.49,14291.84,10929.15,14006.04,20189.26,22254.68,30037.09,31168.44,27736.99,12545.37,29426.32,35765.97,37260.13,40408.05,42445.34,40113.07,35227.35,49536.01,50585.04,49173.62,46010.22,53135.5,73947.75,65079.45,68076.8
BK.OF NOVA SCOTIA,CA0641491075,10162.7,9582.19,14123.39,15284.41,17461.99,25566.66,32508.96,41083.36,44363.15,48907.8,23613.23,46520.9,65998.56,60904.93,70100.33,69363.15,64514.79,47943.82,74197.74,74278.36,67967.01,66116.77,71195.63,87489.47,62312.59,57754.62
BARRICK GOLD (NYS),CA0679011084,6665.37,6625.86,6391.44,7394.34,8662.23,10859.65,13267.56,22371.43,27121.61,43935.54,27343.25,37070.8,51804.73,48880.76,31294.63,24213.13,14861.17,15763.54,22775.32,14255.57,22051.59,37496.47,33202.18,40120.04,28184.55,25719.11
BAUSCH HEALTH (NYS) COMPANIES,CA0717341071,971.07,3935.46,5627.68,6329.84,5451.09,3250.04,2650.44,4047.14,3420.66,2249.5,1673.93,2348.62,11855.24,14286.1,19421.7,49004.75,67131.38,27671.15,5628.04,6582.56,8100.38,8620.09,11173.57,8757.39,3464.69,3285.05
BLACKBERRY (NYS),CA09228F1036,563.56,9660.6,3138.54,1731.39,941.61,8789.53,12346.24,13707.67,27244.29,60455.24,22380.56,39493.48,34541.29,7715.63,6845.52,5438.78,5689.72,3916.42,3752.13,6751.95,4745.55,3021.19,5654.47,3855.1,2205.32,1525.11
